#id	warrant0	warrant1	correctLabelW0orW1	reason	claim	debateTitle	debateInfo
6812570_454_AE861G0AY5RGT	if doping is allowed in sports all players would have the same opportunities And there would be no advantages	if doping is allowed in sports all players would not have the same opportunities And there would be unfair advantages	1	Doping gives an unfair advantage To certain players which bothers me	Doping should not be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
11894812_0_A1I4CYG5YDFTYM	those are preforming well for the most part	those are not preforming well for the most part	1	Public schools before college should be the main focus <unk> the government	Government should not grade colleges	Should the Government Grade Colleges	Should the government rate colleges To hold them accountable for graduation rates student debt And access for the poor And minorities
6861302_449_A1LZPWVZRTUZD0	we don't want To turn the Olympics into A contest <unk> the best technology	we want To turn the Olympics into A contest <unk> the best technology	0	If doping were allowed the Olympics would become about which countries can afford the best technology rather than the spirit <unk> the sport itself	Doping should not be allowed	Should Doping Be Allowed	It A constant scandal in cycling baseball And at the olympics Testing doesn't eliminate the drugs Should we just accept them
6103367_0_A1CF6U3GF7DZEJ	making money is ok in capitalist societies	making money is not okay in capitalist societies	1	The government getting rid <unk> usury laws allowed banks To charge high fees	Fees should be more regulated	Are Banks Making Too Much Money From Fees	Do the fees banks charge customers need To be more closely regulated or are they necessary for the health <unk> the banks And the economy
6003165_166_APW9F8OTJ4KXO	the information is already out there And we just need To eliminate the harmful marketing	the information that is already out there is getting drowned out by the harmful marketing	1	We can learn healthy habits To defend against the marketing <unk> the food industrial complex	We need more advice about eating well	Do We Need More Advice About Eating Well	Maybe Americans would be healthier if we understood nutrition better Or maybe we know enough And eat poorly for other reasons
9952772_729_A2OZTBCBOCHF9E	Chefs should make food that tastes good on it own but since they don't	Chefs should make food that tastes good on it own	0	Salt makes food taste better	Salt should have A place at the table	Should Salt Have A Place at the Table	More restaurants have been doing without salt shakers Some chefs say that sensible Some diners find it annoying
12631076_0_A1I4CYG5YDFTYM	they have enough power To create such A huge terrorist group they could also curb it	they had enough power To create such A huge terrorist group but they can't curb it now	1	Assad has helped ISIS rise	The U.S. should not work with Assad To fight ISIS	Should the U.S. Work With Assad To Fight ISIS	Is the militant group such A threat To the United States that working with the despised Syrian dictator would be in the national interest
12631449_628_A34QZDSTKZ3JO9	other countries are already fighting ISIS	other countries are already fighting ISIS And could provide great help	1	The US should work with all <unk> the countries that are fighting <unk>	The U.S. should work with Assad To fight ISIS	Should the U.S. Work With Assad To Fight ISIS	Is the militant group such A threat To the United States that working with the despised Syrian dictator would be in the national interest
9859903_582_A3PILUAB7LZGWQ	students have so much more study time when living alone	students have so much more study time when living communally	0	Large group housing is available elsewhere where students can find A unique experience	Students should live off campus	Should Students Live on Campus or Off	Is living in A dormitory worth the expense Does living elsewhere mean missing out on the college experience
9853997_193_A2QVMCGDLTWV9	dorm communities are inclusive And fosters acceptance	dorm communities are exclusive And fosters prejudice	0	There is A community made in the dorms	Students should live on campus	Should Students Live on Campus or Off	Is living in A dormitory worth the expense Does living elsewhere mean missing out on the college experience
5613090_326_A1I4CYG5YDFTYM	information is not readily available online And people often do not do their own research on topics To educate themselves	information is readily available online And people often do their own research on topics To educate themselves	0	Without incentive they don't want To learn anything other than what they have To	People are getting dumber	Are People Getting Dumber	Sometimes when you turn on the TV it hard not To wonder Is humanity devolving
6040313_62_AE861G0AY5RGT	when prostitution is legal it lowers the violence in the illegal sex trade due To competition	when prostitution is legal it only raises the violence in the illegal sex trade due To competition	0	Legal prostitution will lead To A reduction in STD And make sex slavery more difficult it has been shown that legality does not stop the sex industry from existing	Prostitution is safer when it legal	Is Prostitution Safer When It Legal	Can legalized prostitution ever be safe And free <unk> exploitation Or should laws against prostitution remain
